word1,word2,frame_overlap,frame_distance
means,including,0.0,inf
means,whole.,0.0,inf
including,whole.,0.0,inf
call,meet.,0.0,inf
mass,defect,0.0,inf
mass,per,0.011764705882352941,0
mass,nuclear,0.058823529411764705,0
defect,per,0.0,inf
defect,nuclear,0.0,inf
per,nuclear,0.0,inf
convince,people,0.0,inf
convince,happening,0.0,inf
convince,something.,0.0,inf
people,happening,0.0,inf
people,something.,0.0,inf
happening,something.,0.0,inf
kind,mould,0.0,inf
kind,object,0.0,inf
mould,object,0.0,inf
signature,analysis,0.0,inf
signature,change,0.0,inf
signature,electrical,0.0,inf
signature,detect,0.0,inf
signature,circuit,0.0,inf
signature,board.,0.0,inf
analysis,change,0.0,inf
analysis,electrical,0.0,inf
analysis,detect,0.0,inf
analysis,circuit,0.0,inf
analysis,board.,0.0,inf
change,electrical,0.0,inf
change,detect,0.0,inf
change,circuit,0.0,inf
change,board.,0.0,inf
electrical,detect,0.0,inf
electrical,circuit,0.0,inf
electrical,board.,0.0,inf
detect,circuit,0.0,inf
detect,board.,0.0,inf
circuit,board.,0.0,inf
something,single,0.0,inf
something,agency.,0.0,inf
single,agency.,0.0,inf
classification,known,0.0,inf
classification,first,0.0,inf
classification,method,0.0,inf
classification,classification.,1.0,0
known,first,0.14285714285714285,0
known,method,0.0,inf
known,classification.,0.0,inf
first,method,0.0,inf
first,classification.,0.0,inf
method,classification.,0.0,inf
business,bank.,0.3333333333333333,0
simple,method,0.0,inf
simple,sub,0.0,inf
simple,-,0.0,inf
simple,color,0.0,inf
method,sub,0.0,inf
method,-,0.0,inf
method,color,0.0,inf
sub,-,0.025252525252525252,0
sub,color,0.0,inf
-,color,0.005050505050505051,0
masked,called,0.0,inf
masked,mask,0.3333333333333333,0
masked,-,0.005050505050505051,0
masked,time,0.0,inf
masked,manufacture.,0.0,inf
called,mask,0.0,inf
called,-,0.005050505050505051,0
called,time,0.0,inf
called,manufacture.,0.0,inf
mask,-,0.010101010101010102,0
mask,time,0.0,inf
mask,manufacture.,0.0,inf
-,time,0.010101010101010102,0
-,manufacture.,0.0,inf
time,manufacture.,0.0,inf
half,single,0.0,inf
half,4,0.0,inf
half,sixteen,0.0,inf
half,possible,0.0,inf
single,4,0.0,inf
single,sixteen,0.0,inf
single,possible,0.0,inf
4,sixteen,0.0,inf
4,possible,0.0,inf
sixteen,possible,0.0,inf
working,period,0.0,inf
working,office,0.0,inf
working,joining,0.0,inf
working,till,0.0,inf
working,retirement.,0.0,inf
period,office,0.0,inf
period,joining,0.0,inf
period,till,0.0,inf
period,retirement.,0.0,inf
office,joining,0.0,inf
office,till,0.0,inf
office,retirement.,0.0,inf
joining,till,0.0,inf
joining,retirement.,0.0,inf
till,retirement.,0.0,inf
related,disease,0.0,inf
make,aware,0.0,inf
make,something,0.0,inf
aware,something,0.0,inf
relation,mathematics,0.0,inf
relation,element,0.0,inf
relation,related,0.3333333333333333,0
mathematics,element,0.0,inf
mathematics,related,0.0,inf
element,related,0.0,inf
pleasant,relationship,0.0,inf
pleasant,different,0.0,inf
pleasant,industry.,0.0,inf
relationship,different,0.0,inf
relationship,industry.,0.0,inf
different,industry.,0.0,inf
approval,already,0.0,inf
instrument,bank.,0.0,inf
payment,ex,0.0,inf
payment,-,0.0,inf
ex,-,0.09251101321585903,0
owing,preservation,0.0,inf
owing,blood,0.2,0
owing,material,0.0,inf
owing,must,0.0,inf
owing,eliminate,0.0,inf
preservation,blood,0.0,inf
preservation,material,0.0,inf
preservation,must,0.0,inf
preservation,eliminate,0.0,inf
blood,material,0.0,inf
blood,must,0.0,inf
blood,eliminate,0.2,0
material,must,0.0,inf
material,eliminate,0.0,inf
must,eliminate,0.0,inf
market,future,0.0,inf
market,delivery,0.0,inf
market,certain,0.0,inf
future,delivery,0.0,inf
future,certain,0.0,inf
delivery,certain,0.0,inf
ray,expose,0.0,inf
one,'s,0.0967741935483871,0
one,nation,0.043010752688172046,0
one,economic,0.0,inf
one,activity,0.0,inf
one,prefer,0.0,inf
one,national,0.010752688172043012,0
one,consideration,0.0,inf
's,nation,0.023255813953488372,0
's,economic,0.0,inf
's,activity,0.0,inf
's,prefer,0.0,inf
's,national,0.0,inf
's,consideration,0.0,inf
nation,economic,0.0,inf
nation,activity,0.0,inf
nation,prefer,0.0,inf
nation,national,0.11627906976744186,0
nation,consideration,0.0,inf
economic,activity,0.0,inf
economic,prefer,0.0,inf
economic,national,0.0,inf
economic,consideration,0.0,inf
activity,prefer,0.0,inf
activity,national,0.0,inf
activity,consideration,0.0,inf
prefer,national,0.0,inf
prefer,consideration,0.0,inf
national,consideration,0.0,inf
university,/,0.0,inf
difficult,relation,0.0,inf
difficult,cash.,0.0,inf
relation,cash.,0.0,inf
torn,irregular,0.0,inf
torn,seldom,0.0,inf
torn,often,0.0,inf
torn,sometimes,0.0,inf
irregular,seldom,0.0,inf
irregular,often,0.0,inf
irregular,sometimes,0.0,inf
seldom,often,0.25,0
seldom,sometimes,1.0,0
often,sometimes,0.25,0
end,usually,0.0,inf
end,adjacent,0.0,inf
end,bone,0.007246376811594203,0
usually,adjacent,0.0,inf
usually,bone,0.0,inf
adjacent,bone,0.0,inf
strip,flow,0.0,inf
strip,water,0.0,inf
flow,water,0.0,inf
also,known,0.14285714285714285,0
one,several,0.0,inf
/,clothes.,0.0,inf
illness,related,0.0,inf
illness,throat.,0.0,inf
related,throat.,0.0,inf
text,-,0.0,inf
text,oriented,0.0,inf
text,protocol,0.0,inf
text,full,0.0,inf
text,entire,0.0,inf
text,communicate.,0.0,inf
-,oriented,0.010101010101010102,0
-,protocol,0.0,inf
-,full,0.025252525252525252,0
-,entire,0.0,inf
-,communicate.,0.0,inf
oriented,protocol,0.0,inf
oriented,full,0.0,inf
oriented,entire,0.0,inf
oriented,communicate.,0.0,inf
protocol,full,0.0,inf
protocol,entire,0.0,inf
protocol,communicate.,0.0,inf
full,entire,0.0,inf
full,communicate.,0.0,inf
entire,communicate.,0.0,inf
lower,lip,0.0,inf
lower,present,0.0,inf
lower,many,0.0,inf
lip,present,0.047619047619047616,0
lip,many,0.0,inf
present,many,0.0,inf
within,body.,0.0,inf
change,demand,0.0,inf
change,goods,0.0,inf
change,income,0.0,inf
change,place.,0.06666666666666667,0
demand,goods,0.0,inf
demand,income,0.0,inf
demand,place.,0.0,inf
goods,income,0.0,inf
goods,place.,0.0,inf
income,place.,0.0,inf
chemical,slide,0.0,inf
chemical,examination,0.0,inf
slide,examination,0.0,inf
enlargement,found,0.0,inf
enlargement,male,0.0,inf
found,male,0.0,inf
test,run,0.0,inf
test,new,0.0,inf
test,vehicle,0.0,inf
test,encouraging,0.0,inf
run,new,0.0,inf
run,vehicle,0.0,inf
run,encouraging,0.0,inf
new,vehicle,0.0,inf
new,encouraging,0.0,inf
vehicle,encouraging,0.0,inf
government,receive,0.0,inf
government,pay.,0.0,inf
receive,pay.,0.0,inf
field,science,0.0,inf
field,measures,0.0,inf
field,human,0.0,inf
field,body.,0.0,inf
science,measures,0.0,inf
science,human,0.0,inf
science,body.,0.0,inf
measures,human,0.0,inf
measures,body.,0.0,inf
human,body.,0.3333333333333333,0
visible,obtain,0.0,inf
visible,communication.,0.0,inf
obtain,communication.,0.0,inf
possibility,loss,0.0,inf
possibility,connected,0.0,inf
possibility,work.,0.0,inf
loss,connected,0.0,inf
loss,work.,0.0,inf
connected,work.,0.0,inf
responsible,improper,0.0,inf
responsible,blood,0.0,inf
responsible,body.,0.0,inf
improper,blood,0.0,inf
improper,body.,0.0,inf
blood,body.,0.0,inf
one,recently.,0.0,inf
industry,main,0.0,inf
industry,industry.,1.0,0
main,industry.,0.0,inf
two,-,0.015151515151515152,0
two,way,0.0,inf
two,circuit,0.0,inf
two,using,0.0,inf
two,one,0.021505376344086023,0
two,path,0.0,inf
two,path.,0.0,inf
-,way,0.025252525252525252,0
-,circuit,0.0,inf
-,using,0.015151515151515152,0
-,one,0.06565656565656566,0
-,path,0.025252525252525252,0
-,path.,0.010101010101010102,0
way,circuit,0.0,inf
way,using,0.0,inf
way,one,0.043010752688172046,0
way,path,0.04,0
way,path.,0.04,0
circuit,using,0.0,inf
circuit,one,0.0,inf
circuit,path,0.058823529411764705,0
circuit,path.,0.3333333333333333,0
using,one,0.010752688172043012,0
using,path,0.058823529411764705,0
using,path.,0.0,inf
one,path,0.021505376344086023,0
one,path.,0.0,inf
path,path.,0.17647058823529413,0
something,kind.,0.0,inf
employment,income.,0.0,inf
please,issue,0.0,inf
please,writ,0.0,inf
please,quo,0.0,inf
issue,writ,0.07692307692307693,0
issue,quo,0.0,inf
writ,quo,0.0,inf
knot,number,0.0,inf
knot,required,0.0,inf
knot,possible,0.0,inf
knot,bridge,0.0,inf
knot,knot.,1.0,0
number,required,0.0,inf
number,possible,0.0,inf
number,bridge,0.0,inf
number,knot.,0.0,inf
required,possible,0.0,inf
required,bridge,0.0,inf
required,knot.,0.0,inf
possible,bridge,0.0,inf
possible,knot.,0.0,inf
bridge,knot.,0.0,inf
stock,valuation,0.0,inf
stock,based,0.0,inf
stock,nature,0.0,inf
stock,may,0.0,inf
stock,cost,0.1111111111111111,0
stock,price,0.0,inf
stock,market,0.0,inf
stock,lower,0.0,inf
valuation,based,0.0,inf
valuation,nature,0.0,inf
valuation,may,0.0,inf
valuation,cost,0.0,inf
valuation,price,0.0,inf
valuation,market,0.0,inf
valuation,lower,0.0,inf
based,nature,0.0,inf
based,may,0.0,inf
based,cost,0.0,inf
based,price,0.0,inf
based,market,0.0,inf
based,lower,0.0,inf
nature,may,0.0,inf
nature,cost,0.0,inf
nature,price,0.0,inf
nature,market,0.0,inf
nature,lower,0.0,inf
may,cost,0.0,inf
may,price,0.0,inf
may,market,0.0,inf
may,lower,0.0,inf
cost,price,0.16666666666666666,0
cost,market,0.0,inf
cost,lower,0.0,inf
price,market,0.0,inf
price,lower,0.0,inf
market,lower,0.0,inf
tape,reader,0.0,inf
tape,reading,0.0,inf
tape,information,0.0,inf
tape,form,0.0,inf
tape,code.,0.0,inf
reader,reading,0.0,inf
reader,information,0.0,inf
reader,form,0.0,inf
reader,code.,0.0,inf
reading,information,0.0,inf
reading,form,0.0,inf
reading,code.,0.0,inf
information,form,0.030303030303030304,0
information,code.,0.0,inf
form,code.,0.0,inf
increasing,swift,0.0,inf
increasing,pace.,0.0,inf
swift,pace.,0.0,inf
preparation,financial,0.0,inf
preparation,various,0.0,inf
preparation,decision,0.0,inf
preparation,government,0.0,inf
financial,various,0.0,inf
financial,decision,0.0,inf
financial,government,0.0,inf
various,decision,0.0,inf
various,government,0.0,inf
decision,government,0.0,inf
wind,-,0.010101010101010102,0
structure,small,0.0,inf
structure,group,0.0,inf
structure,contain,0.0,inf
small,group,0.0,inf
small,contain,0.0,inf
group,contain,0.0,inf
test,result,0.0,inf
test,presence,0.0,inf
test,disease.,0.0,inf
result,presence,0.0,inf
result,disease.,0.0,inf
presence,disease.,0.0,inf
type,guarantee,0.0,inf
type,bank,0.0,inf
type,assuring,0.0,inf
type,party,0.0,inf
type,case,0.0,inf
type,perform,0.0,inf
type,contract,0.0,inf
type,according,0.0,inf
type,terms.,0.0,inf
guarantee,bank,0.0,inf
guarantee,assuring,0.0,inf
guarantee,party,0.0,inf
guarantee,case,0.0,inf
guarantee,perform,0.0,inf
guarantee,contract,0.0,inf
guarantee,according,0.0,inf
guarantee,terms.,0.0,inf
bank,assuring,0.0,inf
bank,party,0.0,inf
bank,case,0.0,inf
bank,perform,0.0,inf
bank,contract,0.0,inf
bank,according,0.0,inf
bank,terms.,0.0,inf
assuring,party,0.0,inf
assuring,case,0.0,inf
assuring,perform,0.0,inf
assuring,contract,0.0,inf
assuring,according,0.0,inf
assuring,terms.,0.0,inf
party,case,0.0,inf
party,perform,0.0,inf
party,contract,0.0,inf
party,according,0.0,inf
party,terms.,0.0,inf
case,perform,0.0,inf
case,contract,0.0,inf
case,according,0.0,inf
case,terms.,0.0,inf
perform,contract,0.0,inf
perform,according,0.0,inf
perform,terms.,0.0,inf
contract,according,0.0,inf
contract,terms.,0.0,inf
according,terms.,0.0,inf
also,known,0.14285714285714285,0
also,deadly.,0.0,inf
known,deadly.,0.0,inf
process,map,0.0,inf
process,graphical,0.0,inf
process,representation,0.0,inf
process,sequence,0.0,inf
process,steps,0.0,inf
map,graphical,0.0,inf
map,representation,0.0,inf
map,sequence,0.0,inf
map,steps,0.0,inf
graphical,representation,0.0,inf
graphical,sequence,0.0,inf
graphical,steps,0.0,inf
representation,sequence,0.0,inf
representation,steps,0.0,inf
sequence,steps,0.0,inf
fore,arm,0.05454545454545454,0
period,time,0.045454545454545456,0
period,life,0.05263157894736842,0
period,spent,0.0,inf
period,particular,0.0,inf
period,activity.,0.0,inf
time,life,0.09090909090909091,0
time,spent,0.0,inf
time,particular,0.0,inf
time,activity.,0.0,inf
life,spent,0.0,inf
life,particular,0.0,inf
life,activity.,0.0,inf
spent,particular,0.0,inf
spent,activity.,0.0,inf
particular,activity.,0.0,inf
meet,people,0.0,inf
meet,health,0.0,inf
meet,purpose,0.0,inf
people,health,0.0,inf
people,purpose,0.0,inf
health,purpose,0.0,inf
plaster,cut,0.0,inf
plaster,dirt,0.0,inf
plaster,damage.,0.0,inf
cut,dirt,0.0,inf
cut,damage.,0.0,inf
dirt,damage.,0.0,inf
work,lower,0.0,inf
work,wage,0.0,inf
work,income,0.0,inf
lower,wage,0.0,inf
lower,income,0.0,inf
wage,income,0.0,inf
used,undertaking,0.0,inf
found,present,0.0,inf
found,water,0.0,inf
present,water,0.0,inf
woman,supervisor,0.2222222222222222,0
woman,monitor,0.0,inf
woman,public,0.0,inf
woman,institution,0.0,inf
woman,like,0.0,inf
woman,school,0.0,inf
woman,hostel.,0.0,inf
supervisor,monitor,0.0,inf
supervisor,public,0.0,inf
supervisor,institution,0.0,inf
supervisor,like,0.0,inf
supervisor,school,0.0,inf
supervisor,hostel.,0.0,inf
monitor,public,0.0,inf
monitor,institution,0.0,inf
monitor,like,0.0,inf
monitor,school,0.0,inf
monitor,hostel.,0.0,inf
public,institution,0.0,inf
public,like,0.0,inf
public,school,0.0,inf
public,hostel.,0.0,inf
institution,like,0.0,inf
institution,school,0.0,inf
institution,hostel.,0.0,inf
like,school,0.0,inf
like,hostel.,0.0,inf
school,hostel.,0.0,inf
river,state,0.0,inf
tax,final,0.0,inf
tax,manner,0.0,inf
tax,one,0.010752688172043012,0
tax,go.,0.0,inf
final,manner,0.0,inf
final,one,0.010752688172043012,0
final,go.,0.0625,0
manner,one,0.010752688172043012,0
manner,go.,0.0,inf
one,go.,0.010752688172043012,0
one,unfair,0.0,inf
pos,device,0.0,inf
pos,computer,0.0,inf
pos,file,0.01694915254237288,0
pos,approve,0.0,inf
pos,sales,0.0,inf
device,computer,0.0,inf
device,file,0.0,inf
device,approve,0.0,inf
device,sales,0.0,inf
computer,file,0.0,inf
computer,approve,0.0,inf
computer,sales,0.0,inf
file,approve,0.0,inf
file,sales,0.0,inf
approve,sales,0.0,inf
act,pit.,0.008064516129032258,0
quantity,capital,0.0,inf
quantity,kept,0.0,inf
quantity,ready,0.0,inf
quantity,use,0.0,inf
capital,kept,0.0,inf
capital,ready,0.0,inf
capital,use,0.0,inf
kept,ready,0.0,inf
kept,use,0.0,inf
ready,use,0.0,inf
total,weight,0.0,inf
total,ship.,0.0,inf
weight,ship.,0.0,inf
course,species,0.0,inf
course,subject,0.0,inf
course,selection.,0.0,inf
species,subject,0.0,inf
species,selection.,0.0,inf
subject,selection.,0.0,inf
working,group,0.0,inf
working,programme,0.0,inf
group,programme,0.0,inf
legal,agreement,0.0,inf
legal,payment,0.0,inf
legal,receipt,0.0,inf
agreement,payment,0.0,inf
agreement,receipt,0.0,inf
payment,receipt,0.0,inf
present,superior,0.0,inf
present,articular,0.0,inf
present,process,0.0,inf
superior,articular,0.0,inf
superior,process,0.0,inf
articular,process,0.0,inf
dull,sensitive,0.0,inf
dull,observant.,0.0,inf
sensitive,observant.,0.0,inf
rhythm,daily,0.0,inf
rhythm,rhythmic,0.3333333333333333,0
rhythm,activity,0.0,inf
rhythm,cycle.,0.0,inf
daily,rhythmic,0.0,inf
daily,activity,0.0,inf
daily,cycle.,0.0,inf
rhythmic,activity,0.0,inf
rhythmic,cycle.,0.0,inf
activity,cycle.,0.0,inf
condition,high,0.0,inf
condition,result,0.0,inf
condition,oxygen,0.0,inf
condition,like,0.0,inf
high,result,0.0,inf
high,oxygen,0.0,inf
high,like,0.0,inf
result,oxygen,0.0,inf
result,like,0.0,inf
oxygen,like,0.0,inf
open,provided,0.0,inf
open,authority,0.0,inf
open,file,0.0,inf
open,well,0.0,inf
open,among,0.0,inf
provided,authority,0.0,inf
provided,file,0.0,inf
provided,well,0.0,inf
provided,among,0.0,inf
authority,file,0.0,inf
authority,well,0.0,inf
authority,among,0.0,inf
file,well,0.0,inf
file,among,0.0,inf
well,among,0.0,inf
split,income,0.0,inf
split,category,0.0,inf
split,tax,0.0,inf
income,category,0.0,inf
income,tax,0.0,inf
category,tax,0.0,inf
growth,due,0.0,inf
act,restraint,0.008064516129032258,0
means,abnormal,0.0,inf
individual,excellent,0.0,inf
individual,ability.,0.0,inf
excellent,ability.,0.0,inf
selection,nature,0.0,inf
account,span,0.0,inf
account,time,0.0,inf
span,time,0.0,inf
oil,used,0.0,inf
computer,path,0.0,inf
computer,sequence,0.0,inf
computer,general,0.0,inf
computer,form,0.0,inf
computer,name,0.0,inf
computer,unique,0.0,inf
computer,location,0.0,inf
computer,file,0.0,inf
computer,system.,0.0,inf
path,sequence,0.0,inf
path,general,0.0,inf
path,form,0.030303030303030304,0
path,name,0.0,inf
path,unique,0.0,inf
path,location,0.0,inf
path,file,0.0,inf
path,system.,0.0,inf
sequence,general,0.0,inf
sequence,form,0.0,inf
sequence,name,0.0,inf
sequence,unique,0.0,inf
sequence,location,0.0,inf
sequence,file,0.0,inf
sequence,system.,0.0,inf
general,form,0.0,inf
general,name,0.0,inf
general,unique,0.0,inf
general,location,0.0,inf
general,file,0.0,inf
general,system.,0.0,inf
form,name,0.0,inf
form,unique,0.0,inf
form,location,0.0,inf
form,file,0.0,inf
form,system.,0.0,inf
name,unique,0.0,inf
name,location,0.0,inf
name,file,0.0,inf
name,system.,0.0,inf
unique,location,0.0,inf
unique,file,0.0,inf
unique,system.,0.0,inf
location,file,0.0,inf
location,system.,0.0,inf
file,system.,0.0,inf
considerable,blow,0.0,inf
considerable,progress,0.0,inf
considerable,progress.,0.0,inf
blow,progress,0.0,inf
blow,progress.,0.0,inf
progress,progress.,0.3333333333333333,0
rate,exchange,0.0,inf
rate,currency,0.0,inf
rate,according,0.0,inf
rate,control,0.0,inf
exchange,currency,0.0,inf
exchange,according,0.0,inf
exchange,control,0.0,inf
currency,according,0.0,inf
currency,control,0.0,inf
according,control,0.0,inf
transfer,property,0.0,inf
transfer,title,0.0,inf
transfer,somebody,0.0,inf
transfer,another.,0.0,inf
property,title,0.0,inf
property,somebody,0.0,inf
property,another.,0.0,inf
title,somebody,0.0,inf
title,another.,0.0,inf
somebody,another.,0.0,inf
group,specific,0.0,inf
group,region,0.0,inf
group,time,0.0,inf
specific,region,0.0,inf
specific,time,0.0,inf
region,time,0.0,inf
medal,bronze,0.0,inf
medal,given,0.0,inf
medal,person,0.0,inf
medal,competitive,0.0,inf
medal,event.,0.0,inf
bronze,given,0.0,inf
bronze,person,0.0,inf
bronze,competitive,0.0,inf
bronze,event.,0.0,inf
given,person,0.0,inf
given,competitive,0.0,inf
given,event.,0.0,inf
person,competitive,0.0,inf
person,event.,0.0,inf
competitive,event.,0.0,inf
person,task,0.0,inf
person,condition,0.0,inf
task,condition,0.0,inf
part,minute,0.0,inf
part,form,0.0,inf
part,hair.,0.025,0
minute,form,0.0,inf
minute,hair.,0.0,inf
form,hair.,0.0,inf
something,shy,0.0,inf
something,manner.,0.0,inf
shy,manner.,0.0,inf
something,lacking.,0.0,inf
portable,computer,0.0,inf
portable,storage,0.0,inf
portable,device,0.0,inf
portable,easy,0.0,inf
portable,data.,0.0,inf
computer,storage,0.0,inf
computer,device,0.0,inf
computer,easy,0.0,inf
computer,data.,0.0,inf
storage,device,0.0,inf
storage,easy,0.0,inf
storage,data.,0.0,inf
device,easy,0.0,inf
device,data.,0.0,inf
easy,data.,0.0,inf
according,law.,0.0,inf
company,carry,0.0,inf
company,business,0.3333333333333333,0
company,main,0.0,inf
company,sold,0.0,inf
company,company.,1.0,0
carry,business,0.0,inf
carry,main,0.08333333333333333,0
carry,sold,0.0,inf
carry,company.,0.0,inf
business,main,0.0,inf
business,sold,0.0,inf
business,company.,0.3333333333333333,0
main,sold,0.0,inf
main,company.,0.0,inf
sold,company.,0.0,inf
obvious,access.,0.0,inf
obvious,possible,0.0,inf
obvious,bypass,0.0,inf
obvious,may,0.0,inf
obvious,allow,0.0,inf
obvious,attacker,0.0,inf
obvious,access,0.0,inf
obvious,admin,0.0,inf
obvious,without,0.0,inf
obvious,resulting,0.0,inf
obvious,loss,0.0,inf
obvious,/,0.0,inf
access.,possible,0.0,inf
access.,bypass,0.0,inf
access.,may,0.0,inf
access.,allow,0.0,inf
access.,attacker,0.0,inf
access.,access,0.2,0
access.,admin,0.0,inf
access.,without,0.0,inf
access.,resulting,0.0,inf
access.,loss,0.0,inf
access.,/,0.0,inf
possible,bypass,0.0,inf
possible,may,0.125,0
possible,allow,0.0,inf
possible,attacker,0.0,inf
possible,access,0.0,inf
possible,admin,0.0,inf
possible,without,0.0,inf
possible,resulting,0.0,inf
possible,loss,0.0,inf
possible,/,0.0,inf
bypass,may,0.0,inf
bypass,allow,0.0,inf
bypass,attacker,0.0,inf
bypass,access,0.0,inf
bypass,admin,0.0,inf
bypass,without,0.0,inf
bypass,resulting,0.0,inf
bypass,loss,0.0,inf
bypass,/,0.0,inf
may,allow,0.0,inf
may,attacker,0.0,inf
may,access,0.0,inf
may,admin,0.125,0
may,without,0.0,inf
may,resulting,0.0,inf
may,loss,0.0,inf
may,/,0.0,inf
allow,attacker,0.0,inf
allow,access,0.0,inf
allow,admin,0.0,inf
allow,without,0.0,inf
allow,resulting,0.0,inf
allow,loss,0.0,inf
allow,/,0.0,inf
attacker,access,0.0,inf
attacker,admin,0.0,inf
attacker,without,0.0,inf
attacker,resulting,0.0,inf
attacker,loss,0.0,inf
attacker,/,0.0,inf
access,admin,0.0,inf
access,without,0.0,inf
access,resulting,0.0,inf
access,loss,0.0,inf
access,/,0.0,inf
admin,without,0.0,inf
admin,resulting,0.0,inf
admin,loss,0.0,inf
admin,/,0.0,inf
without,resulting,0.0,inf
without,loss,0.0,inf
without,/,0.0,inf
resulting,loss,0.0,inf
resulting,/,0.0,inf
loss,/,0.0,inf
frequency,distribution,0.0,inf
frequency,many,0.0,inf
frequency,height,0.0,inf
frequency,intelligence,0.0,inf
frequency,people,0.0,inf
frequency,certain,0.0,inf
frequency,age,0.0,inf
frequency,sex.,0.0,inf
distribution,many,0.0,inf
distribution,height,0.0,inf
distribution,intelligence,0.0,inf
distribution,people,0.0,inf
distribution,certain,0.0,inf
distribution,age,0.0,inf
distribution,sex.,0.0,inf
many,height,0.0,inf
many,intelligence,0.0,inf
many,people,0.0,inf
many,certain,0.0,inf
many,age,0.0,inf
many,sex.,0.0,inf
height,intelligence,0.0,inf
height,people,0.0,inf
height,certain,0.0,inf
height,age,0.0,inf
height,sex.,0.0,inf
intelligence,people,0.0,inf
intelligence,certain,0.0,inf
intelligence,age,0.009523809523809525,0
intelligence,sex.,0.0,inf
people,certain,0.0,inf
people,age,0.009523809523809525,0
people,sex.,0.0,inf
certain,age,0.0,inf
certain,sex.,0.0,inf
age,sex.,0.0,inf
thing,earth,0.08333333333333333,0
thing,form.,0.0625,0
earth,form.,0.0,inf
preparation,use,0.0,inf
preparation,medicine,0.0,inf
use,medicine,0.0,inf
marked,date.,0.0,inf
drug,sleep,0.0,inf
acid,changed,0.0,inf
acid,color,0.0,inf
acid,purple,0.0,inf
acid,treatment.,0.0,inf
changed,color,0.0,inf
changed,purple,0.0,inf
changed,treatment.,0.0,inf
color,purple,0.25,0
color,treatment.,0.0,inf
purple,treatment.,0.0,inf
transaction,two,0.0,inf
transaction,exchange,0.0,inf
transaction,specific,0.0,inf
transaction,amount,0.0,inf
transaction,different,0.0,inf
transaction,settled,0.0,inf
transaction,rate.,0.0,inf
two,exchange,0.0,inf
two,specific,0.0,inf
two,amount,0.0,inf
two,different,0.0,inf
two,settled,0.0,inf
two,rate.,0.0,inf
exchange,specific,0.0,inf
exchange,amount,0.0,inf
exchange,different,0.0,inf
exchange,settled,0.0,inf
exchange,rate.,0.0,inf
specific,amount,0.0,inf
specific,different,0.0,inf
specific,settled,0.0,inf
specific,rate.,0.0,inf
amount,different,0.0,inf
amount,settled,0.0,inf
amount,rate.,0.0,inf
different,settled,0.0,inf
different,rate.,0.021505376344086023,0
settled,rate.,0.010752688172043012,0
according,subject,0.0,inf
page,means,0.0,inf
page,code,0.0,inf
page,end,0.0,inf
page,page.,1.0,0
means,code,0.0,inf
means,end,0.0,inf
means,page.,0.0,inf
code,end,0.0,inf
code,page.,0.0,inf
end,page.,0.0,inf
indian,dish,0.0,inf
foreign,training,0.0,inf
foreign,basis.,0.0,inf
training,basis.,0.0,inf
rare,condition,0.0,inf
rare,air,0.0,inf
rare,-,0.005050505050505051,0
rare,filled,0.0,inf
rare,sac,0.0,inf
rare,associated,0.0,inf
condition,air,0.0,inf
condition,-,0.0,inf
condition,filled,0.0,inf
condition,sac,0.05,0
condition,associated,0.0,inf
air,-,0.06565656565656566,0
air,filled,0.018867924528301886,0
air,sac,0.0,inf
air,associated,0.0,inf
-,filled,0.005050505050505051,0
-,sac,0.030303030303030304,0
-,associated,0.0,inf
filled,sac,0.0,inf
filled,associated,0.0,inf
sac,associated,0.0,inf
cell,division.,0.0,inf
report,without,0.0,inf
report,factor.,0.0,inf
without,factor.,0.0,inf
one,layer,0.010752688172043012,0
one,skin,0.03225806451612903,0
layer,skin,0.0,inf
state,amount,0.0,inf
state,set,0.04,0
state,future,0.0,inf
state,business,0.0,inf
state,entity.,0.0,inf
amount,set,0.0,inf
amount,future,0.0,inf
amount,business,0.0,inf
amount,entity.,0.0,inf
set,future,0.0,inf
set,business,0.0,inf
set,entity.,0.0,inf
future,business,0.0,inf
future,entity.,0.0,inf
business,entity.,0.0,inf
empty,area.,0.0,inf
product,may,0.0,inf
product,fall,0.0,inf
may,fall,0.07692307692307693,0
face,due,0.0,inf
money,due,0.0,inf
money,ship,0.0,inf
money,owner,0.0,inf
money,complete,0.0,inf
money,work,0.0,inf
money,lay,0.0,inf
money,time.,0.0,inf
due,ship,0.0,inf
due,owner,0.0,inf
due,complete,0.0,inf
due,work,0.0,inf
due,lay,0.0,inf
due,time.,0.06666666666666667,0
ship,owner,0.05263157894736842,0
ship,complete,0.0,inf
ship,work,0.0,inf
ship,lay,0.03125,0
ship,time.,0.0,inf
owner,complete,0.0,inf
owner,work,0.0,inf
owner,lay,0.0,inf
owner,time.,0.0,inf
complete,work,0.0,inf
complete,lay,0.0,inf
complete,time.,0.0,inf
work,lay,0.03125,0
work,time.,0.0,inf
lay,time.,0.0,inf
system,life,0.0,inf
system,cycle,0.0,inf
system,throughout,0.0,inf
system,program,0.0,inf
system,development,0.0,inf
system,activity.,0.0,inf
life,cycle,0.0,inf
life,throughout,0.0,inf
life,program,0.0,inf
life,development,0.0,inf
life,activity.,0.0,inf
cycle,throughout,0.0,inf
cycle,program,0.0,inf
cycle,development,0.0,inf
cycle,activity.,0.0,inf
throughout,program,0.0,inf
throughout,development,0.0,inf
throughout,activity.,0.0,inf
program,development,0.0,inf
program,activity.,0.0,inf
development,activity.,0.0,inf
grow,due,0.0,inf
